year,month,state,T2M,QV2M,U10M,V10M,PS,SLP,PRECTOT,EVAP,SWGDN,LWGNT,CLDTOT,label,label_name
2013,6,Haryana,308.3456726074219,0.0142048811540007,1.3341684341430664,0.8812704086303711,97161.4375,99622.8125,8.261221410066355e-06,2.9073240511934276e-05,294.8435363769531,-87.18824005126953,0.2371731996536255,0,Normal
2013,6,Himachal Pradesh,288.8952331542969,0.0097767012193799,1.7343480587005615,0.4557673633098602,72405.2890625,99573.5234375,0.0001260805147467,3.1643558031646535e-05,321.45953369140625,-86.8828125,0.2843444645404815,2,Wet_Fl
2013,6,Jammu and Kashmir,285.42462158203125,0.0067002121359109,1.9848778247833248,0.2698683738708496,66147.328125,99662.0546875,4.207604433759116e-05,1.948345743585378e-05,352.33404541015625,-116.31039428710938,0.1899084001779556,3,Heat_E
2013,6,Jharkhand,302.0440979003906,0.0190949328243732,-0.7315855622291565,0.8911992907524109,95960.3515625,99852.5234375,8.400029764743522e-05,4.0539089241065085e-05,212.4515380859375,-43.5381965637207,0.7668792605400085,0,Normal
2013,6,Karnataka,297.9858703613281,0.0164450407028198,5.913123607635498,1.0585333108901978,93928.453125,100469.578125,0.0001460712228436,3.464317342150025e-05,197.79124450683597,-45.8286247253418,0.8186590075492859,4,Cold_E
2013,6,Kerala,298.1401062011719,0.0183352380990982,3.8649423122406006,-0.1556614935398101,97685.5546875,100790.21875,0.0002228989615105,4.710631037596613e-05,167.79556274414062,-34.921051025390625,0.8252580761909485,0,Normal
2013,6,Madhya Pradesh,302.943603515625,0.0177668277174234,2.2306060791015625,-0.132872924208641,95310.28125,99838.8984375,0.0001201947088702,3.5475266486173496e-05,220.5868377685547,-53.52687454223633,0.7021045684814453,2,Wet_Fl
2013,6,Maharashtra,300.3021240234375,0.0178154371678829,4.713037967681885,0.898819088935852,95369.96875,100141.3203125,0.0001766628702171,3.545073559507728e-05,190.8537750244141,-44.05205154418945,0.7962102293968201,4,Cold_E
2013,6,Manipur,298.4122314453125,0.0179977640509605,0.3686437606811523,0.4485197365283966,90502.2890625,99999.1875,0.0002502018760424,4.9074547860072926e-05,221.73048400878903,-40.82783508300781,0.8087811470031738,0,Normal
2013,6,Meghalaya,299.0732116699219,0.019697243347764,0.6121612191200256,1.8328171968460083,92873.9765625,99951.8046875,0.0003689601726364,4.724414611700922e-05,188.0208282470703,-34.34894943237305,0.8163005709648132,2,Wet_Fl
2013,6,Mizoram,298.52691650390625,0.018884340301156,0.5425474047660828,0.6212282180786133,92915.5859375,100070.4609375,0.0003137236344628,5.378309651860036e-05,216.70298767089844,-35.180809020996094,0.8363294005393982,0,Normal
2013,6,Nagaland,298.0899353027344,0.0178396757692098,0.2350043803453445,0.5903823971748352,89536.5703125,99934.1484375,0.0003738171362783,4.500214708968997e-05,196.77110290527344,-39.23008346557617,0.7792056798934937,2,Wet_Fl
2013,6,Odisha,301.5756530761719,0.0190402790904045,1.5440467596054075,1.605008602142334,96737.3203125,99920.5234375,0.0001439136685803,3.829746128758416e-05,190.49241638183597,-41.39724349975586,0.8253567218780518,0,Normal
2013,6,Punjab,308.84765625,0.0129182767122983,1.236807107925415,0.9059000611305236,96773.8828125,99564.28125,7.085008292051498e-06,2.694004615477752e-05,301.2385559082031,-95.18170928955078,0.1296516060829162,0,Normal
2013,6,Rajasthan,307.3993835449219,0.0152223696932196,2.463848352432251,1.7126970291137695,96717.3671875,99731.6640625,2.5234940039808865e-05,2.036936712102033e-05,290.0975036621094,-83.40327453613281,0.3741125762462616,0,Normal
2013,6,Sikkim,283.9566345214844,0.0102130370214581,0.3338558971881866,2.560049772262573,64871.296875,99186.1328125,0.000170761195477,2.6474875994608738e-05,290.833251953125,-71.06071472167969,0.7050159573554993,1,Drough
2013,6,Tamil Nadu,300.6785888671875,0.0156811345368623,5.658576488494873,0.4579514861106872,97382.7421875,100545.0859375,4.342272586654872e-05,2.673105336725712e-05,187.65560913085935,-50.3819580078125,0.8134303689002991,0,Normal
2013,6,Tripura,301.08721923828125,0.0212984289973974,0.0715095624327659,1.87837028503418,99081.2265625,100084.6171875,0.0001880704658105,5.876559589523822e-05,201.4054718017578,-30.428361892700195,0.7954705357551575,0,Normal
2013,6,Uttar Pradesh,305.9933776855469,0.0171528495848178,-1.466245412826538,0.773365318775177,98035.2265625,99753.6015625,6.307871080935001e-05,3.5233078961027786e-05,257.9965209960937,-62.68120193481445,0.5191327333450317,4,Cold_E
2013,6,Uttarakhand,293.3074645996094,0.0136467218399047,1.156333327293396,1.5506047010421753,79463.5625,99557.6640625,0.0002971005451399,3.470518277026713e-05,261.1244201660156,-62.322532653808594,0.4695632457733154,2,Wet_Fl
2013,6,West Bengal,301.9473876953125,0.0207060072571039,-0.2261045575141906,2.1118204593658447,98261.9765625,99917.8984375,0.00010833543638,4.493547749007121e-05,186.4260711669922,-34.03849792480469,0.7941095232963562,0,Normal
2013,7,Andaman and Nicobar,300.97271728515625,0.0192505866289138,5.180628776550293,4.877440929412842,100765.1875,100873.703125,9.369685722049326e-05,6.114035204518586e-05,150.44956970214844,-43.34616470336914,0.817973792552948,0,Normal
2013,7,Andhra Pradesh,299.7569580078125,0.0170567762106657,5.93925142288208,0.4907754063606262,96883.421875,100193.4375,0.0001220910489792,3.742995977518149e-05,189.5528259277344,-40.20941162109375,0.8346413969993591,4,Cold_E
2013,7,Arunachal Pradesh,293.27587890625,0.0162964481860399,-0.2502284049987793,1.229589343070984,81320.5234375,99645.2421875,0.0004337596474215,4.073389573022723e-05,183.33897399902344,-36.79841232299805,0.8578615188598633,2,Wet_Fl
2013,7,Assam,301.386474609375,0.021248061209917,0.6401704549789429,1.0847471952438354,97066.5234375,99880.71875,0.0002795927575789,5.506556408363394e-05,190.3465118408203,-29.54959487915039,0.8709993958473206,2,Wet_Fl
2013,7,Bihar,303.0546264648437,0.0203613359481096,-2.482977390289306,0.2399542331695556,98701.8359375,99792.0546875,6.600674532819539e-05,4.603615161613561e-05,220.93246459960935,-39.75104141235352,0.8154306411743164,0,Normal
2013,7,Chhattisgarh,299.4093017578125,0.0193566214293241,2.3658690452575684,0.8422902822494507,95199.8671875,99791.0390625,0.0002100963611155,5.089135083835572e-05,203.97190856933597,-34.19563293457031,0.837536633014679,0,Normal
2013,7,Gujarat,301.4059753417969,0.019640427082777,4.838924884796143,2.237757921218872,99035.25,99952.8125,0.0001672098733251,3.601855132728815e-05,173.96914672851562,-33.966461181640625,0.8047369122505188,2,Wet_Fl
2013,7,Haryana,305.0625,0.0194403659552335,0.2961508333683014,1.5099425315856934,97165.6328125,99636.8203125,3.530937829054892e-05,4.6759654651395977e-05,253.5476531982422,-50.52095413208008,0.4935623109340668,0,Normal
2013,7,Himachal Pradesh,289.1776428222656,0.0131678925827145,1.8134053945541384,0.8682751059532166,72366.3984375,99255.71875,0.0001985860581044,4.42054370068945e-05,293.488037109375,-66.8650894165039,0.450775146484375,0,Normal
2013,7,Jammu and Kashmir,286.8651428222656,0.0089488113299012,1.831058144569397,0.3248370885848999,66123.6875,99241.96875,3.944378477171995e-05,2.5113331503234804e-05,343.3309936523437,-107.8877410888672,0.2189814001321792,0,Normal
2013,7,Jharkhand,300.9297180175781,0.0201446134597063,-1.3808029890060425,0.77555912733078,95839.171875,99725.328125,0.0001187501984531,4.918486956739798e-05,214.9872894287109,-36.813289642333984,0.8414311408996582,0,Normal
2013,7,Karnataka,296.9866638183594,0.0162221770733594,6.710216045379639,0.8589463829994202,93940.125,100494.703125,0.0001819417957449,3.609301711549051e-05,185.9713897705078,-41.503700256347656,0.8385200500488281,4,Cold_E
2013,7,Kerala,297.2287292480469,0.0177146680653095,3.7050318717956543,-0.5611581802368164,97743.0625,100852.421875,0.0001732435048324,4.657517638406716e-05,174.48345947265625,-34.72425842285156,0.8191515803337097,4,Cold_E
2013,7,Madhya Pradesh,300.07373046875,0.0201897341758012,1.8001540899276731,-0.228268101811409,95211.1015625,99743.2421875,0.0002214303385699,4.955024996888824e-05,194.4763946533203,-32.128265380859375,0.8253814578056335,2,Wet_Fl
2013,7,Maharashtra,298.18438720703125,0.0180486366152763,6.135088920593262,0.957667112350464,95316.8671875,100096.671875,0.0003106234362348,4.2069728806382045e-05,168.82447814941406,-32.77498245239258,0.880591869354248,4,Cold_E
2013,7,Manipur,297.8886108398437,0.0183293372392654,0.1720893830060959,0.589547336101532,90462.8125,99947.5703125,0.000262140732957,5.319746924214997e-05,216.3539276123047,-36.62731552124024,0.8861048221588135,0,Normal
2013,7,Meghalaya,298.8825988769531,0.0198954455554485,0.3378547728061676,2.4154045581817627,92811.34375,99879.5859375,0.0003099008754361,5.554068411584012e-05,207.11387634277344,-32.69479751586914,0.8890026211738586,0,Normal
2013,7,Mizoram,298.13092041015625,0.0186129827052354,0.4240563809871673,0.7533369660377502,92861.4296875,100015.359375,0.0003963322087656,5.840386802447029e-05,228.88162231445312,-34.729461669921875,0.8974288702011108,0,Normal
2013,7,Nagaland,297.6554260253906,0.0184912495315074,0.1436527371406555,0.8045107126235962,89486.0234375,99866.296875,0.0003136475570499,4.760362207889557e-05,178.24203491210938,-33.17800521850586,0.8862026929855347,0,Normal
2013,7,Odisha,300.1386413574219,0.0196055602282285,1.9879460334777832,1.481784701347351,96613.53125,99795.203125,0.0002007553266594,4.881285349256359e-05,197.537353515625,-34.92021942138672,0.8438623547554016,0,Normal
2013,7,Punjab,306.4921875,0.0185100268572568,0.5203668475151062,1.4008773565292358,96755.5234375,99553.9765625,1.5799694665474817e-05,4.663711661123671e-05,273.80828857421875,-59.97613143920898,0.3575606048107147,0,Normal
2013,7,Rajasthan,305.0154724121094,0.0182355158030986,1.4991399049758911,1.644250512123108,96660.6640625,99684.640625,5.531541319214739e-05,3.0204051654436626e-05,246.9203186035156,-58.77254867553711,0.622119128704071,0,Normal
2013,7,Sikkim,284.3878479003906,0.0112564815208315,0.2717339992523193,2.663937568664551,64837.70703125,98951.5859375,0.000248344411375,3.123036731267348e-05,259.9460144042969,-59.9848747253418,0.8531600832939148,1,Drough
2013,7,Tamil Nadu,300.1827087402344,0.0151840317994356,5.819570064544678,0.3081742227077484,97430.125,100598.6484375,3.95373826904688e-05,2.452849548717495e-05,191.39035034179688,-51.97492599487305,0.8253036141395569,0,Normal
2013,7,Tripura,300.7373352050781,0.0208289697766304,-0.3830947875976562,2.201098680496216,99023.28125,100027.5,0.0001745929039316,6.84282640577294e-05,229.9122314453125,-30.812986373901367,0.8802517056465149,0,Normal
2013,7,Uttar Pradesh,302.5965576171875,0.0212399642914533,-1.5715619325637815,0.671727180480957,98007.6328125,99728.1328125,5.962955401628278e-05,5.910777690587565e-05,240.0054931640625,-35.56534576416016,0.7084986567497253,4,Cold_E
2013,7,Uttarakhand,292.4924621582031,0.016303401440382,1.1790450811386108,1.7485705614089966,79418.375,99362.4375,0.0004816568107344,4.569455632008612e-05,230.20330810546875,-44.42705535888672,0.6613909006118774,4,Cold_E
2013,7,West Bengal,301.44415283203125,0.0212535336613655,-1.0147656202316284,2.3210668563842773,98148.453125,99800.25,0.0001178855818579,5.2235402108635753e-05,200.18089294433597,-31.732053756713867,0.8549323081970215,0,Normal
2013,8,Andaman and Nicobar,300.6653137207031,0.0189999751746654,4.843876838684082,4.191378116607666,100816.8515625,100925.4921875,8.177809650078416e-05,5.736843013437465e-05,171.92791748046875,-45.34150314331055,0.8048675060272217,4,Cold_E
2013,8,Andhra Pradesh,299.5720520019531,0.0174722895026206,4.042157173156738,-0.483606606721878,97097.1015625,100415.796875,9.164218499790876e-05,4.1903684177668765e-05,206.3827667236328,-41.036720275878906,0.8134072422981262,0,Normal
2013,8,Arunachal Pradesh,293.1739807128906,0.0156612694263458,-0.2633098661899566,0.8158934116363525,81522.0390625,99961.0625,0.0002701811608858,4.281116707716137e-05,194.4893035888672,-42.73076248168945,0.7730927467346191,0,Normal
2013,8,Assam,300.79742431640625,0.0207397025078535,0.6423362493515015,0.8387381434440613,97314.078125,100139.1328125,0.0002728894469328,4.621108382707462e-05,157.55172729492188,-29.45309066772461,0.8351326584815979,4,Cold_E
2013,8,Bihar,302.15203857421875,0.019864983856678,-1.4840319156646729,0.1072332859039306,98998.28125,100094.2109375,7.515485776821151e-05,5.01247268402949e-05,222.89273071289065,-39.69532775878906,0.7503764033317566,0,Normal
2013,8,Chhattisgarh,298.6917724609375,0.0190938841551542,1.8986986875534055,0.6120867133140564,95513.109375,100129.5546875,0.0001542938844067,5.2598672482417896e-05,202.4314422607422,-34.10242462158203,0.8204596042633057,1,Drough
2013,8,Gujarat,300.5980834960937,0.0187251400202512,4.09813404083252,2.389177799224853,99385.5234375,100309.25,9.343849524157122e-05,4.6542325435439125e-05,222.3345947265625,-40.240196228027344,0.7587745785713196,0,Normal
2013,8,Haryana,302.1972961425781,0.0198144782334566,0.3679881989955902,1.0439647436141968,97514.6484375,100004.3671875,4.604770219884813e-05,5.377564230002463e-05,227.6195068359375,-40.23823165893555,0.5872063040733337,4,Cold_E
2013,8,Himachal Pradesh,287.7357177734375,0.0131178917363286,1.4156755208969116,1.0195438861846924,72545.078125,99525.34375,0.0003316248767077,3.5238823329564184e-05,216.0015869140625,-50.805931091308594,0.6477324366569519,2,Wet_Fl
2013,8,Jammu and Kashmir,285.80535888671875,0.0101047186180949,1.5200592279434204,0.5036311149597168,66251.296875,99388.125,0.0001262221776414,2.3172531655291092e-05,257.77947998046875,-79.80506896972656,0.4846728444099426,2,Wet_Fl
2013,8,Jharkhand,299.79669189453125,0.01976253464818,-0.4501671195030212,0.39822718501091,96142.5546875,100049.25,0.0001859549956861,4.5726123062195256e-05,184.2867431640625,-33.01920700073242,0.8264800310134888,0,Normal
2013,8,Karnataka,297.2402038574219,0.0161776971071958,4.912911415100098,-0.4754836559295654,94084.3984375,100643.1796875,8.697263547219336e-05,4.163103949395008e-05,225.14910888671875,-46.63409423828125,0.7941803336143494,0,Normal
2013,8,Kerala,297.42791748046875,0.0177958793938159,3.062087297439575,-1.203138828277588,97767.296875,100869.34375,0.0001188566020573,4.534058825811371e-05,199.36448669433597,-36.61446380615234,0.7964506149291992,1,Drough
2013,8,Madhya Pradesh,299.0334777832031,0.0195617768913507,2.129448652267456,-0.2842569947242737,95550.1640625,100113.625,0.0001918148918775,5.443681220640429e-05,204.3411407470703,-32.956417083740234,0.8140326142311096,4,Cold_E
2013,8,Maharashtra,298.0084228515625,0.017665734514594,4.623332500457764,-0.1348190009593963,95603.4140625,100403.9140625,0.0001298948918702,4.9666014092508703e-05,210.81280517578125,-38.34083938598633,0.7907863855361938,4,Cold_E
2013,8,Manipur,297.21954345703125,0.0180805157870054,0.3075065910816192,0.3645946085453033,90663.2734375,100187.09375,0.0002666958607733,4.646540037356317e-05,178.3330841064453,-34.86610794067383,0.8794313073158264,4,Cold_E
2013,8,Meghalaya,298.0968322753906,0.019288070499897,0.3571755588054657,1.8012036085128784,93040.9609375,100140.4609375,0.0003266221610829,4.258289118297398e-05,158.0010528564453,-30.848939895629883,0.8614790439605713,4,Cold_E
2013,8,Mizoram,297.44549560546875,0.0182482730597257,0.408247709274292,0.5837529897689819,93077.1953125,100260.140625,0.000365886313375,5.144892929820344e-05,197.2570037841797,-33.83308792114258,0.8719895482063293,4,Cold_E
2013,8,Nagaland,297.24725341796875,0.018055286258459,0.141465961933136,0.5915485620498657,89692.5625,100118.703125,0.0004579497617669,4.257071122992784e-05,155.62828063964844,-33.92680740356445,0.8577853441238403,2,Wet_Fl
2013,8,Odisha,299.5830078125,0.0193490833044052,1.7680416107177734,1.1800241470336914,96943.34375,100141.4921875,0.0001175481374957,5.102708382764831e-05,201.5827789306641,-35.466209411621094,0.8292747139930725,1,Drough
2013,8,Punjab,302.7379150390625,0.0195275153964757,0.1072824075818061,1.4383662939071655,97129.3203125,99950.796875,6.298716471064836e-05,5.238654193817638e-05,231.38186645507807,-43.5940055847168,0.4648820459842682,2,Wet_Fl
2013,8,Rajasthan,302.4574584960937,0.0182634070515632,1.6046881675720217,1.4238522052764893,97010.5546875,100057.9921875,5.632478496409021e-05,4.013970465166494e-05,241.3565368652344,-51.02044677734375,0.6352283954620361,0,Normal
2013,8,Sikkim,283.5386047363281,0.0106010809540748,-0.2856471538543701,2.1199676990509038,64977.01953125,99386.125,0.0002488414756953,3.312663102406077e-05,257.66650390625,-61.52220153808594,0.7844586968421936,0,Normal
2013,8,Tamil Nadu,300.1274719238281,0.0161548890173435,3.885828256607056,-0.1011595427989959,97495.9765625,100665.1953125,4.304790854803287e-05,3.028275204997044e-05,199.5872344970703,-49.95651626586914,0.7923341989517212,0,Normal
2013,8,Tripura,300.2466125488281,0.0205122046172618,-0.2743009626865387,1.7728456258773804,99263.3984375,100271.5625,0.0001659922563703,5.759262057836168e-05,192.5239715576172,-29.944503784179688,0.8346222043037415,0,Normal
2013,8,Uttar Pradesh,301.5322570800781,0.0207325816154479,-0.5427345037460327,0.4495551288127899,98324.5625,100055.671875,6.230657891137525e-05,5.922198761254549e-05,230.04718017578125,-34.79868698120117,0.7086405754089355,0,Normal
2013,8,Uttarakhand,291.5722961425781,0.0156081160530447,1.0819120407104492,1.407581448554993,79639.7265625,99704.9296875,0.0003036843263544,4.1815106669673696e-05,207.2410125732422,-43.02836608886719,0.7212214469909668,4,Cold_E
2013,8,West Bengal,300.6541748046875,0.020773122087121,-0.3061061799526214,1.741423487663269,98428.1875,100087.453125,0.0001566477003507,4.631171032087877e-05,170.4836883544922,-29.51287651062012,0.826677680015564,0,Normal
2013,9,Andaman and Nicobar,300.6517944335937,0.0190513245761394,5.207671165466309,2.897766351699829,100866.8203125,100975.375,8.061256085056812e-05,5.528876499738544e-05,169.43739318847656,-45.97798156738281,0.7911654710769653,0,Normal
2013,9,Andhra Pradesh,299.0954284667969,0.0179589800536632,1.9641025066375728,0.0308734234422445,97220.0234375,100542.6953125,9.19504018384032e-05,4.453316068975255e-05,192.03216552734372,-38.92391204833984,0.790533185005188,0,Normal
2013,9,Arunachal Pradesh,291.7332458496094,0.0142639838159084,-0.3324833214282989,0.7913705706596375,81705.28125,100294.1875,0.0002522714494261,4.043173248646781e-05,191.0454559326172,-45.58768844604492,0.6837866902351379,0,Normal
2013,9,Assam,300.3285217285156,0.0196900051087141,-0.0165038127452135,0.2864467203617096,97558.796875,100400.078125,0.0001591526961419,4.678231562138535e-05,166.32395935058594,-33.65911102294922,0.7338738441467285,0,Normal
2013,9,Bihar,301.2943420410156,0.0194734223186969,-0.0124698597937822,-0.0334704853594303,99301.1796875,100401.6328125,3.423728412599303e-05,5.5572425480932e-05,224.84423828125,-41.50815582275391,0.4746276438236236,1,Drough
2013,9,Chhattisgarh,298.74566650390625,0.018705453723669,0.5224968791007996,-0.1063579767942428,95787.1015625,100422.4140625,9.093873086385428e-05,5.012880501453765e-05,197.8334045410156,-36.7427978515625,0.7376822829246521,0,Normal
2013,9,Gujarat,301.4388122558594,0.0178916733711957,2.954411506652832,0.7184529900550842,99588.2734375,100513.5234375,6.596013554371893e-05,4.34801222581882e-05,235.3741149902344,-52.20623016357422,0.5021110773086548,0,Normal
2013,9,Haryana,301.5955810546875,0.0159330014139413,0.844338595867157,0.2764391005039215,97879.40625,100387.15625,7.144554274418624e-06,4.686885222326964e-05,251.4647674560547,-62.23876953125,0.1043494716286659,0,Normal
2013,9,Himachal Pradesh,285.5158996582031,0.0103624686598777,1.2154924869537354,0.3095313012599945,72712.8125,100295.265625,7.147423457354307e-05,3.77023097826168e-05,256.5978698730469,-74.92086791992188,0.2340072244405746,0,Normal
2013,9,Jammu and Kashmir,282.1363525390625,0.0068418430164456,1.256505846977234,0.1173721551895141,66380.5625,100451.7421875,2.6920833988697268e-05,1.914600579766557e-05,272.0658569335937,-104.14833068847656,0.1801164746284485,0,Normal
2013,9,Jharkhand,299.3683166503906,0.0191261358559131,-0.2638850510120392,-0.3377304375171661,96463.21875,100389.6640625,9.36665601329878e-05,4.906572212348692e-05,193.8640594482422,-36.260780334472656,0.7084908485412598,0,Normal
2013,9,Karnataka,296.884765625,0.0165289435535669,2.9101805686950684,0.2290842831134796,94113.546875,100670.125,0.0001357479486614,4.485568206291646e-05,208.8421630859375,-43.62150192260742,0.7838924527168274,0,Normal
2013,9,Kerala,297.6202087402344,0.0175656303763389,2.8087430000305176,-0.154185488820076,97777.234375,100878.3203125,0.0001299990253755,4.7466415708186105e-05,211.52996826171875,-39.525150299072266,0.7850934863090515,0,Normal
2013,9,Madhya Pradesh,299.1351318359375,0.0183736402541399,0.4574967920780182,-0.4722881317138672,95850.8359375,100437.1015625,5.785205939901061e-05,5.814285759697668e-05,236.3826141357422,-43.71480178833008,0.5137541890144348,0,Normal
2013,9,Maharashtra,298.3966979980469,0.017723262310028,2.073028087615967,-0.377920925617218,95737.890625,100546.1640625,0.0001025615929393,4.871906276093796e-05,212.82862854003903,-42.1552848815918,0.7117398381233215,0,Normal
2013,9,Manipur,296.5898132324219,0.0174535010010004,-0.1910848617553711,0.3035600185394287,90860.2109375,100426.6328125,0.0002493377251084,4.121144229429774e-05,164.8574676513672,-35.86539840698242,0.7936170101165771,2,Wet_Fl
2013,9,Meghalaya,297.9334716796875,0.0185884516686201,0.0864622667431831,0.8120024800300598,93251.7890625,100382.5390625,0.0002318164915777,4.082538725924678e-05,157.44850158691406,-34.47901916503906,0.8092983365058899,2,Wet_Fl
2013,9,Mizoram,297.4371032714844,0.0183808151632547,0.2426492869853973,0.3960429728031158,93234.375,100431.625,0.000351329188561,4.659944897866808e-05,175.23355102539062,-32.95926284790039,0.8402825593948364,0,Normal
2013,9,Nagaland,296.4214782714844,0.0171626098453998,-0.1272851526737213,0.4482051730155945,89911.1796875,100395.1328125,0.000317811674904,4.0553724829806015e-05,153.09266662597656,-35.153499603271484,0.7936429381370544,2,Wet_Fl
2013,9,Odisha,299.3598327636719,0.0192230734974145,0.707362949848175,0.4305912256240845,97209.5234375,100418.9453125,0.0001284034078707,4.465369420358911e-05,173.27613830566406,-33.97950744628906,0.8113353252410889,0,Normal
2013,9,Punjab,302.2340087890625,0.0149940960109233,0.3995073139667511,0.1687462776899337,97503.6796875,100347.09375,2.839678927557543e-06,4.049022390972823e-05,252.886474609375,-69.5427017211914,0.0453863181173801,0,Normal
2013,9,Rajasthan,302.4149169921875,0.015402884222567,0.2709415555000305,0.926667869091034,97334.71875,100397.8828125,2.556424260546919e-05,3.324658973724581e-05,258.7247619628906,-70.5386734008789,0.2051843553781509,0,Normal
2013,9,Sikkim,281.989990234375,0.0093003707006573,0.2771781384944916,2.017969846725464,65074.91015625,99813.8359375,0.0001209023685078,3.10323121084366e-05,266.609130859375,-74.30237579345703,0.5282772183418274,1,Drough
2013,9,Tamil Nadu,299.38690185546875,0.0167698115110397,3.209218740463257,0.8640533089637756,97538.7109375,100708.84375,6.068998482078314e-05,3.938675945391879e-05,203.60284423828125,-46.81434631347656,0.7864457368850708,0,Normal
2013,9,Tripura,300.1808776855469,0.0203944724053144,0.1546124368906021,1.113163948059082,99452.0078125,100461.65625,0.0002659445162862,5.0253671361133456e-05,168.4838104248047,-29.46961784362793,0.7978630065917969,2,Wet_Fl
2013,9,Uttar Pradesh,300.8539733886719,0.0190551206469535,0.6524705290794373,-0.2278533279895782,98661.0546875,100402.3515625,2.20135352719808e-05,5.897655864828266e-05,240.3339080810547,-43.832645416259766,0.2710672318935394,1,Drough
2013,9,Uttarakhand,290.1087341308594,0.013442332856357,1.2060518264770508,0.6354403495788574,79842.9375,100231.65625,8.685257489560172e-05,4.56559682788793e-05,245.0778045654297,-60.22779846191406,0.2796843349933624,0,Normal
2013,9,West Bengal,300.3863220214844,0.0201711561530828,0.0295354053378105,0.5825684070587158,98714.7109375,100384.0,0.0001382791670039,4.5463046262739226e-05,170.00082397460938,-32.2634391784668,0.7272412180900574,0,Normal
2013,10,Andaman and Nicobar,300.4883117675781,0.0184834413230419,3.478790044784546,1.0281381607055664,100970.71875,101079.5078125,7.54147331463173e-05,4.461494245333597e-05,174.37779235839844,-47.72132873535156,0.7571834325790405,0,Normal
2013,10,Andhra Pradesh,298.2870788574219,0.0173115190118551,0.3743544518947601,-0.6786757111549377,97447.6015625,100783.71875,0.0001211754279211,4.33491550211329e-05,188.00054931640625,-41.33795166015625,0.7896073460578918,2,Wet_Fl
2013,10,Arunachal Pradesh,288.2298278808594,0.0109598226845264,-0.3672158420085907,0.4197984635829925,82014.7265625,100951.2734375,0.0001523491227999,3.786169327213429e-05,188.8082427978516,-56.6971435546875,0.4510178565979004,0,Normal
2013,10,Assam,297.52276611328125,0.0160749275237321,-0.4801065921783447,-0.221313789486885,98102.53125,100988.7265625,6.822300201747566e-05,4.742646706290543e-05,184.41195678710935,-45.9979248046875,0.4119515717029571,0,Normal
2013,10,Bihar,298.0125732421875,0.0163832567632198,-1.3984243869781494,0.0896990820765495,99815.4609375,100931.296875,0.0001002174176392,4.163936682743952e-05,181.03147888183597,-46.289546966552734,0.3754585981369018,2,Wet_Fl
2013,10,Chhattisgarh,296.716064453125,0.016389213502407,-0.608363926410675,-0.3822744786739349,96126.625,100805.1171875,0.0001170881660073,4.887121031060815e-05,198.0937042236328,-45.64171600341797,0.6785856485366821,2,Wet_Fl
2013,10,Gujarat,299.53912353515625,0.015451107174158,0.0168579835444688,-0.5594283938407898,100015.0,100949.75,1.3317391676537229e-05,4.774003900820389e-05,238.64292907714844,-64.92659759521484,0.2469057440757751,0,Normal
2013,10,Haryana,298.57147216796875,0.0120701193809509,0.1214945092797279,0.4157453775405884,98406.125,100952.3984375,9.710110134619754e-06,2.575039070507046e-05,199.2092742919922,-73.1878890991211,0.0555224865674972,2,Wet_Fl
2013,10,Himachal Pradesh,281.99822998046875,0.0073604639619588,0.8511309027671814,0.1297884881496429,72918.328125,101099.515625,3.610602288972586e-05,2.4686185497557744e-05,217.64529418945312,-88.67058563232422,0.1907051056623459,3,Heat_E
2013,10,Jammu and Kashmir,277.798095703125,0.0044833412393927,1.116623878479004,0.2501959502696991,66503.0,101361.34375,1.3196762665756978e-05,1.0335288607166149e-05,222.40625,-109.02935791015624,0.1906655877828598,3,Heat_E
2013,10,Jharkhand,296.9102478027344,0.0165816973894834,-1.0389153957366943,0.2573689520359039,96897.21875,100871.109375,0.0001371010730508,4.452823850442656e-05,182.8349609375,-44.28990173339844,0.5486897826194763,2,Wet_Fl
2013,10,Karnataka,296.8126220703125,0.0160600002855062,1.1296597719192505,-0.6845512986183167,94275.6953125,100846.7265625,8.94667609827593e-05,4.342024112702347e-05,213.3865966796875,-48.06583786010742,0.756236732006073,0,Normal
2013,10,Kerala,297.880859375,0.0175083950161933,2.158886194229126,-0.155372068285942,97854.890625,100953.5625,0.00018064006872,4.6937682782299817e-05,194.4362030029297,-40.81129455566406,0.7805777192115784,0,Normal
2013,10,Madhya Pradesh,296.8913269042969,0.0153232468292117,-0.6838245987892151,-1.0551903247833252,96237.9140625,100878.0859375,4.744972102344036e-05,4.98192930535879e-05,219.47418212890625,-55.25577926635742,0.4014958441257477,2,Wet_Fl
2013,10,Maharashtra,297.4538269042969,0.0160711742937564,-0.0342390574514865,-1.1459956169128418,96016.40625,100853.7890625,5.595806214842014e-05,4.967919085174799e-05,224.1700897216797,-51.875099182128906,0.6511495113372803,0,Normal
2013,10,Manipur,294.2638854980469,0.0145982606336474,-0.1962480992078781,0.0871069654822349,91280.5703125,100986.9375,0.0001293577515752,4.196635563857853e-05,168.25701904296875,-44.24249649047852,0.584299623966217,4,Cold_E
2013,10,Meghalaya,295.30682373046875,0.0152427079156041,-0.3145109415054321,0.293338805437088,93725.375,100964.15625,0.0001085444018826,4.3454463593661785e-05,184.7757110595703,-49.06121826171875,0.4567698240280151,0,Normal
